shoulder_cm,arm_cm,height_cm,weight_kg,size_label,shoulder_cm_raw,chest_cm_raw,arm_cm_raw,height_cm_raw,weight_kg_raw
1.2936074589639197,0.6071163823904066,0.24853989309509325,1.4216987937383456,XL,43.8,115.6,91.7,177.0,103.4
-0.7391263061751803,-0.9823624046312142,-0.8108361922273742,-0.9454800520265492,M,40.2,97.8,85.8,170.2,72.5
0.6160295372508878,0.3377131981494541,0.71591169544324,-1.0527308735175156,M,42.6,96.3,90.7,180.0,71.1
-1.9248876691729913,-0.8207204940866404,-0.6083084112098422,-1.3055363813176497,M,38.1,96.5,86.4,171.5,67.8
1.2371426321545034,-0.551317309845688,1.370232218730648,-0.5088159930990441,S,43.7,95.6,87.4,184.20000000000002,78.2
0.3337054032037901,-0.5243769914215943,-0.6862037116012001,0.46410217328329123,L,42.1,108.0,87.5,171.0,90.9
1.0677481517262424,0.2299519244530716,-0.01630412823552585,-0.06449116120789916,L,43.4,107.8,90.3,175.29999999999998,84.0
1.5759315930110176,1.2267437061445963,2.8190848060099,1.8200589878476472,XL,44.3,115.8,94.0,193.5,108.6
-0.6826614793657639,-0.9554220862071167,-0.24999002940959475,-0.6926745442264151,M,40.3,101.3,85.9,173.8,75.8
0.503099883632047,0.014429377060310465,0.24853989309509325,-0.11811657195338243,M,42.4,103.7,89.5,177.0,83.3
1.2371426321545034,0.20301160602897791,-0.5304131108184845,0.16533202770131386,M,43.7,103.9,90.2,172.0,87.0
-1.2473097474599593,-1.2787059072962603,-1.262628934497246,-0.9224977331356281,M,39.3,98.5,84.7,167.3,72.8
2.4793688219617307,-1.224825270448069,-0.6083084112098422,1.9962567660113781,XXL,45.9,128.5,84.9,171.5,110.9
-0.5697318257469233,0.014429377060310465,1.0586510171652168,0.7398899999743465,L,40.5,108.2,89.5,182.20000000000002,94.5
1.35007228577334,1.0651017956000264,2.4763454842879273,2.2414015008478714,XL,43.9,115.7,93.4,191.3,114.1
-0.061548384462148255,-0.7398995388143554,0.030433051999290587,0.44878062735601015,L,41.4,104.9,86.7,175.6,90.7
0.8418888444885652,0.20301160602897791,-0.2967272096444112,-0.018526523426056995,L,43.0,106.3,90.2,173.5,84.6
1.632396419820438,0.8765195666313589,-0.4369387503488561,-0.23302816640798896,L,44.4,106.1,92.7,172.6,81.8
0.7854240176791448,-0.6860189019661642,-0.5927293511315717,0.15767125473767388,XL,42.9,112.0,86.9,171.6,86.9
-0.6826614793657639,-1.1978849520239754,-0.5771502910532965,-1.2748932894630876,S,40.3,91.3,85.0,171.70000000000002,68.2
-0.9085207866034413,-1.6019897283854039,-0.5615712309750258,-1.2902148353903686,S,39.9,94.1,83.5,171.8,68.0
1.9147205538675356,0.499355108694024,-0.10977848870514988,0.7552115459016275,XL,44.9,115.1,91.3,174.70000000000002,94.7
-0.2874076916998256,-0.012510941363783242,2.1803433428007626,2.371634641229759,XL,41.0,116.3,89.4,189.39999999999998,115.8
0.7289591908697245,-0.47049635457340305,-0.24999002940959475,-0.914836960171987,M,42.8,97.2,87.7,173.8,72.9
0.6724943640603082,1.9541323035951685,1.681813420296079,1.758772804138524,L,42.7,109.1,96.7,186.20000000000002,107.8
-1.699028361935314,-2.491020236380546,-1.5586310759844106,-2.3627230503000294,XS,38.5,84.6,80.2,165.39999999999998,54.0
-1.9248876691729913,-1.73669132050588,-1.8234750973150253,0.04275966028306735,L,38.1,109.2,83.0,163.7,85.4
0.6724943640603082,0.5262954271181215,-0.24999002940959475,0.17299280066495387,L,42.7,107.1,91.4,173.8,87.1
0.8418888444885652,1.6308484825060248,0.9184394764607675,1.7051473933930408,XL,43.0,117.2,95.5,181.29999999999998,107.1
-0.23094286489040525,0.4454744718458328,-0.24999002940959475,-0.4398690364262809,M,41.1,103.5,91.1,173.8,79.1
2.366439168342894,2.1696548509879294,0.9495975966173132,1.8966667174840517,XXL,45.7,120.3,97.5,181.5,109.6
-0.2874076916998256,-0.551317309845688,-0.28114814956614054,2.3103484575206354,XXL,41.0,121.2,87.4,173.6,115.0
-0.1180132112715686,-1.8713929126263562,-1.0133639732449018,0.1346889358467517,L,41.3,104.7,82.5,168.9,86.6
-0.40033734531866627,-1.4134074994167365,-0.2188319092530534,-0.7079960901536961,M,40.8,97.7,84.2,174.0,75.6
-0.7391263061751803,0.5262954271181215,0.43548861403435013,-0.11045579898974134,M,40.2,101.4,91.4,178.2,83.4
-0.5132669989375029,-0.36273508087702444,0.4666467341908959,-0.27899280418983113,L,40.6,104.1,88.1,178.4,81.2
-0.17447803808098492,-1.0631833599034992,-1.6676844965323099,-0.026187296389696996,L,41.2,108.2,85.5,164.7,84.5
0.7854240176791448,0.14913096918078667,-0.2188319092530534,0.7092469081197843,XL,42.9,116.6,90.0,174.0,94.1
